product_id,product_name,product_price,product_type,user_type
10058335607404,正蝶 休闲时尚套装显瘦长袖运动服套装2022早秋新款气质立领两件套 绿色 2XL,78.0,时尚服装,时尚达人
100019460575,红蜻蜓（RED DRAGONFLY）短袖t恤男士时尚纯色透气舒适polo翻领休闲上衣衫 藏青 2XL,79.0,时尚服装,时尚达人
10053459636092,佰特适 衣服男美式复古短袖t恤男宽松夏季新款潮流休闲五分半截袖男情侣高街百搭重磅上衣服饰男装打底衫 黑色 XL【建议120-140斤】,48.98,时尚服装,时尚达人
100037732401,花花公子（PLAYBOY）外套男士夹克男装春季休闲宽松复古华夫格翻领式帅气潮流上衣服,258.0,时尚服装,时尚达人
10060763661272,佐渥美式广州棒球服外套男ins潮牌2022新款春秋季潮流痞帅宽松情侣装衣多穿夹克男 藏青色 XL,85.9,时尚服装,时尚达人
10020937610640,南极人 夹克男春秋季修身外套男士时尚休闲茄克韩版时尚纯色男生帅气外衣男短款棒球服上衣男装 1208蓝色夹克 XL,109.0,时尚服装,时尚达人
100042076983,罗蒙ROMON 卫衣男潮流时尚圆领休闲百搭男士外套男装修身印花打底衫衣服YKT7838 雾霾蓝 2XL,138.0,时尚服装,时尚达人
10048160182063,啄木鸟2022新款男士长袖T恤翻领刺绣纯棉POLO保罗衫春秋装上衣潮 长款保罗灰色【棉】 XL码【建议135-155斤】,69.0,时尚服装,时尚达人
10044226203393,奕卬男士短袖t恤纯棉印花半袖新款圆领青少年夏季休闲衣服健身跑步服上衣打底衫ins 白色-中国 2XL【建议145-160斤】,19.9,时尚服装,时尚达人
100041536416,罗蒙（ROMON）卫衣男装春季潮流时尚连帽纯色男士外套上衣服7061 灰色 XL,158.0,时尚服装,时尚达人
100027825141,森马集团品牌GLM长袖t恤男春秋体恤圆领纯棉秋季男装时尚潮流宽松休闲青少年衣服 中灰/山雾后图 XL,49.9,时尚服装,时尚达人
10049589324298,乔巴先生情侣装夏天2022新款潮流宽松衣服ins火小众高级感短袖情侣款t恤 【潮牌】男白+女白 男L+女M,139.8,时尚服装,时尚达人
100033546732,尚都比拉春季气质简约上衣女一粒扣时尚金属链西装外套121X39683 米杏色 L,259.0,时尚服装,时尚达人
10027333560271,南极人【精梳棉4件装】T恤男短袖运动休闲男士半袖衣服高初中学生青年打底衫套头夏季印花大码体恤汗衫新品 4色 均码 适合110-150斤,91.81,时尚服装,时尚达人
10045650640527,长袖上衣女春秋薄款老人穿的衣服纯棉中年妈妈秋装t恤早秋上衣女半V领打底衫春秋款长袖修身型秋衣 砖红色 偏深 3XL 建议【135--145斤】,51.0,时尚服装,时尚达人
10032366417701,苒祺祺孕妇装春装时尚网红洋气套装休闲开衫卫衣女外出孕妇套装春秋款 卡其套装 XL,159.0,时尚服装,时尚达人
100037269661,西域骆驼（VanCamel）西服男春秋休闲外套男士免烫抗皱小西服修身时尚潮流伴郎职业帅气便西礼服 黑色 L,188.0,时尚服装,时尚达人
10021703360646,高档轻奢秋上新新娘妈妈秋装礼服连衣裙新款洋气结婚母亲装高贵年轻喜婆婆婚宴装显瘦气质女装 酒红 XL(建议110-120斤),438.0,时尚服装,时尚达人
10024147295397,青少年夹克外套男生春秋季韩版潮流宽松bf原宿风情侣百搭学生棒球服薄款休闲潮男秋冬褂子 黑色 XL,68.0,时尚服装,时尚达人
10058711031539,菲尼东爵@【四件套】棒球服外套男装2022春秋新款初高中生外套男宽松港风休闲一套穿搭夹克潮流港风夹克 【单件】T156灰色 XL 【建议130斤以下】,59.0,时尚服装,时尚达人
10051690762714,芦诺晞衣服夏季男宽松薄款短袖男青少年t恤男潮流百搭五分袖男装上衣 189黑色+T39白T+Y944黑裤 52 XL 120斤-140斤 无项链,86.0,时尚服装,时尚达人
10045657826258,南极人圆领短袖t恤男夏季潮流宽松休闲半袖男士打底衫体恤半截袖衣服男装汗衫夏装打底衫 黑色 XL,39.0,时尚服装,时尚达人
100047119021,森马集团GENIOLAMODE潮牌棒球服男春秋季夹克外套男士潮流休闲百搭宽松上衣 黑色 2XL,159.9,时尚服装,时尚达人
10043331489483,爱心东东NY KBOOS年夏季男士短袖t恤圆领修身百搭潮流NY莫代尔棉半袖体恤衫男装 短袖AM7357白色 L 120-140斤,108.0,时尚服装,时尚达人
100032333349,金盾（KIN DON）外套男夹克男春秋季韩版立领户外登山潮流棒球服男装时尚宽松休闲衣服 深灰 2XL,138.0,时尚服装,时尚达人
10069715359413,尔听短袖男款夏季潮牌潮流ins青少年体恤衣服男士宽松大码休闲半袖t恤 黑色 L（110斤-130斤）,48.0,时尚服装,时尚达人
10059375948457,卡帝乐鳄鱼外套男士夹克春秋冬季潮流休闲三防工装衣多穿上衣服干部商务男装 黑色【常规款】 3XL,158.0,时尚服装,时尚达人
43010986757,【两件装】休闲裤男 裤子男 春夏季薄款工装男裤男士宽松束脚裤男生百搭潮流运动长裤 两岸花 【夏款冰丝】977黑色+977灰色 L码,79.0,时尚服装,时尚达人
100043604398,稻草人（MEXICAN）短袖t恤男夏季宽松休闲潮流打底衫男圆领百搭上衣服男装 黑色XL,79.0,时尚服装,时尚达人
100028213967,京东国际范思哲（VERSACE JEANS COUTURE）男装 男士时尚潮流百搭字母图案短袖T恤 黑色 M,699.0,时尚服装,时尚达人
10068466300984,吉普（JEEP）开衫卫衣男外套2023春季时尚休闲立领夹克宽松大码运动服上衣 黑色 2026 M(建议95-110斤),80.0,时尚服装,时尚达人
10041365908593,范斯蒂克 运动跑步套装女冬季长袖跑透气时尚健身训练瑜伽服 浅蓝+深灰蓝三件套 FTC28200 L,124.2,时尚服装,时尚达人
10034284878178,TEEK男士长袖t恤上衣服 春秋新款圆领秋装青少男装打底棉体恤衫秋衣 A0C5J白色 175/L,82.75,时尚服装,时尚达人
10045290671517,蒂卡登短袖t恤男夏季ins潮牌圆领宽松百搭上衣港风潮流休闲简约半袖体恤 黑色 L（建议110斤-130斤）,58.0,时尚服装,时尚达人
10050829464282,NASA GISSNASA潮牌联名款 短袖t恤男2022夏季情侣潮流圆领体恤男宽松上衣服 NA5313-黑色 2XL 建议170-185斤,49.0,时尚服装,时尚达人
10068356986880,花花公子（PLAYBOY ESTABLISHED 1953）莫代尔长袖t恤男纯色潮流春春季半高领内搭打底衫上衣中领秋衣服 两件装 常规款白色+深灰 3XL,119.0,时尚服装,时尚达人
10068764581017,NY-MOS官方品牌旗舰联名T恤男春季新款男士体恤纯色圆领打底衫潮流上衣 白色(H) L（建议140-160斤）,279.0,时尚服装,时尚达人
10068927957878,南极人冰丝短袖t恤男夏季薄款潮流宽松休闲男士圆领半袖上衣服男装夏装 2782海蓝 XL,39.0,时尚服装,时尚达人
10054235166629,森马旗下棉致新款夏季复古个性字母印花T恤男士短袖宽松衣服男潮流休闲体恤衫男装联名 深灰色【高品质】 XL 【建议131-145斤】,49.0,时尚服装,时尚达人
100036143729,罗蒙（ROMON）夹克男春秋季潮流棒球领修身外套男商务男装上衣服1953黑色 L,198.0,时尚服装,时尚达人
10068189104441,皮尔卡丹（pierre cardin）品牌西服男士外套中年西服时尚男装春秋装商务休闲衣服春秋季西服 017款咖色 175/L：120-135斤,228.0,时尚服装,时尚达人
10056229434967,爱心东东吉普/jeep【特价捡漏】牛仔外套男春秋宽松韩版潮流帅气褂子男装工装上衣服男士休闲夹克轻奢高档男装 610复古蓝 （高质量不起球） xl （下单优先发,138.0,时尚服装,时尚达人
67441760296,花花公子短袖T恤男夏季半袖翻领POLO商务休闲纯色保罗衫半截袖工作服订制 A126-1-K213白色 XL（125-140斤）,139.0,时尚服装,时尚达人
100026726498,花花公子（PLAYBOY）外套男夹克男装潮流春季男士商务休闲防风工装上衣服 灰色 L,199.0,时尚服装,时尚达人
10063019725914,啄木鸟品牌男装 男士印花t恤长袖圆领秋季薄款中年爸爸秋装上衣秋衣外穿卫衣新品 黑色 XL建议140-155斤,78.0,时尚服装,时尚达人
10068563241789,WXAW香港轻奢男装休闲痞帅夹克男外套春秋新款潮流百搭褂子 浅卡其色 XL(135斤-150斤),458.0,时尚服装,时尚达人
10059233987900,佰蓝娇 两件套套装裙2022秋装新款秋季女装春秋时尚气质遮肚子显瘦长袖针织连衣裙女秋冬小个子百褶裙子 驼色 L,206.0,时尚服装,时尚达人
10059099670025,花花公子外套男春秋季新款潮流干部夹克男装三防衣多穿上衣商务宽松服饰 黑色 3XL,189.0,时尚服装,时尚达人
10060474826657,欧丝婕休闲套装卫衣女2022春秋冬季新款韩版宽松时尚连帽学生加绒加厚百搭学院风两件套潮 秋款灰色卫衣+长袖T+蓝色裤【套装】 M【95-105斤】,158.0,时尚服装,时尚达人
10042067125945,琛倪@腰果花拼接牛仔外套男秋季宽松百搭潮流夹克衫港风炸街痞帅上衣服 黑色 XL,58.0,时尚服装,时尚达人
10067775150380,真维斯（Jeanswest）短袖t恤男士纯棉打底衫休闲潮流青少年港风宽松圆领内搭夏季半袖 白（ZS动物朋友） XXL,49.9,时尚服装,时尚达人
100011749271,稻草人（MEXICAN）短袖t恤男夏季日系动漫印花体恤打底衫青少年潮流半袖衣服 288黑色 2XL,54.0,时尚服装,时尚达人
10068101687471,TXHX轻奢潮牌男装2023春秋季男士长袖t恤圆领修身休闲时尚上衣打底衫 黑色 170/L(建议120-140斤),379.0,时尚服装,时尚达人
10045249135854,卉饰（HUISHI）运动套装女潮牌时尚2023夏季新款休闲短袖两件套宽松洋气跑步薄款 粉色短袖+白色裤子 XL,438.0,时尚服装,时尚达人
10034505231603,楠语秋（NANYUQIU）破洞T恤男长袖季港风潮牌纯色衣服ins潮流百搭宽松内搭打底衫 t09白色 XL,28.5,时尚服装,时尚达人
100048569959,啄木鸟（TUCANO）长袖T恤男士圆领纯棉时尚纯色休闲简约打底衫内搭舒适男装上衣服 黑色 XL,79.0,时尚服装,时尚达人
10067749681081,La Chapelle Sport小西装女早春新款单件套装网红时尚显瘦遮肉两件套潮 卡其色两件套_外套+裤子 XL_建议120斤-135斤,110.0,时尚服装,时尚达人
10035709097855,吴权湾胖哥5XL肥佬230斤港风拼接棒球服外套男胖子大码韩版潮流上衣春秋季潮ins休闲夹克 黑灰色 5XL 200至230斤可穿,49.0,时尚服装,时尚达人
10048184233477,帕翔短袖t恤男士圆领上衣服体恤潮牌潮流2022新款夏季半袖男 黑色 XL,9.9,时尚服装,时尚达人
10068670269878,宝明短袖T恤男2023年夏季新款宽松潮流男士衣服印花休闲青少年T恤 DX17246黑色 XL,69.0,时尚服装,时尚达人
10062063543736,贵人熊外套男春秋季潮流韩版修身休闲男装上衣服男士立领短款秋装夹克男 黑色 L,29.0,时尚服装,时尚达人
10046825340916,榜尊冰丝短袖男T恤V领修身汗衫韩版潮流男装半袖上衣 咖色 L(100斤-120斤),89.0,时尚服装,时尚达人
10067625025784,花花公子（PLAYBOY）外套男春秋季新款连帽工装夹克男青少年学生百搭休闲潮流上衣服 白色 2XL,148.0,时尚服装,时尚达人
10035197252626,TYHK潮男长袖t恤夏季嘻哈高街潮牌衣服ins港风打底衫春秋宽松潮流上衣 8888白色 L(适合120-135斤),38.0,时尚服装,时尚达人
100048509147,森马集团GENIOLAMODE长袖T恤男日系简约潮牌圆领套头长t男生宽松休闲春秋衣服 黑色XL,49.9,时尚服装,时尚达人
68634129690,莱北 男士短袖t恤夏装纯棉小衫翻领男装反领体恤休闲有领带领条纹POLO领上衣服潮 DQC1715绿条 XL/175【120-135斤】,68.0,时尚服装,时尚达人
10053553693403,【两件装】罗蒙冰丝短袖t恤男夏季新品薄款男士商务休闲凉爽透气polo翻领衫爸爸简约纯色半袖上衣 蓝灰+藏青 XL,158.0,时尚服装,时尚达人
100047708473,森马集团GENIOLAMODE夹克男春秋季时尚潮流上衣外套拼色棒球服日常休闲百搭衣服男 雾霾兰 XL,159.9,时尚服装,时尚达人
10059939771515,爱心东东现货 美式棒球服男士春秋季潮牌复古男生夹克韩版潮流宽松休闲外套ins 唐号 黑色 XL,45.0,时尚服装,时尚达人
10056797237091,Shelley Jones美式polo衫男夏季重磅欧美高街衣服ins潮流潮牌宽松青少年学生上衣服 橄榄绿 XL,76.05,时尚服装,时尚达人
10034141701999,潮径【加绒可选】牛仔外套男春秋冬季新款潮流韩版百搭水洗翻领夹克男生ins港风宽松大码褂子上衣服男装 黑色-1139夹克-常规 XL,78.0,时尚服装,时尚达人
100030531877,花花公子（PLAYBOY）夹克男外套男春季男士休闲男装宽松潮流上衣服 灰色 XL,238.0,时尚服装,时尚达人
10060673299424,璃明【两件装】春夏季休闲裤男宽松潮流微修身九分时尚工装百搭束脚裤 【两件装80%人选】1081黑色+浅灰 XL【体重125-135斤】,128.0,时尚服装,时尚达人
10067161109305,POUM冲锋工装外套男女春季宽松休闲两件套夹克潮流男装可拆卸上衣服 FMQGCD-V33灰色 两件套可拆卸 XL,188.0,时尚服装,时尚达人
10047437309186,菲乐潮流潮牌现货飞乐男士短袖T恤春夏季圆领韩版潮流菲乐上衣服印花打底衫男 黑色 3XL 【建议170-185斤】,138.0,时尚服装,时尚达人
100043078115,罗蒙（ROMON）外套男士冬季潮流连帽防风棒球服男休闲运动夹克男装2352深灰3XL,238.0,时尚服装,时尚达人
10060013169053,gxmy夹克男新款春秋季宽松工装外套一套搭配衣服男士潮流休闲套装男装 3342卡其+内搭白t+D903灰色 XL【120-140斤】,168.0,时尚服装,时尚达人
40342810602,耐克（NIKE）T恤男装 23夏季新款运动服时尚圆领休闲服训练健身衣舒适透气短袖 全棉亲肤/店长推荐 XL（180/96A）,169.0,时尚服装,时尚达人
100043012922,罗蒙（ROMON）夹克男士春秋季潮流商务外套男棒球领上衣服爸爸男装2217藏青2XL,198.0,时尚服装,时尚达人
10057603454479,NASA官方男装潮牌联名外套男春秋拼色休闲棒球服夹克男士潮流工装青少年飞行员宽松上衣服 NASA11卡其 XL,158.0,时尚服装,时尚达人
10049426806908,斯比来 T恤男夏季新款美式潮流短袖青少年情侣装宽松t恤圆领半袖上衣服 黑色 XL【125-135斤】优先发货,39.0,时尚服装,时尚达人
10045356449529,花花公子夹克男外套男士秋冬季新款中青年学生商务百搭时尚春秋休闲外衣大码男装服饰 2201黑色 XL(120斤-140斤),219.0,时尚服装,时尚达人
67213895430,汉角 男士短袖T恤夏季纯棉翻领夏装潮流休闲体恤桖有领带领反领上衣服青年印花polo打底衫男装小衫 赢9903黄色 XL/175【120-135斤穿】,79.0,时尚服装,时尚达人
10042623448035,RXEX @外套男春秋冬季新款ins潮牌两面穿加绒加厚连帽夹克男秋装青少年港风潮流休闲男装保暖上衣服 白色 XL,82.58,时尚服装,时尚达人
65980512232,玩铁猩猩玩铁猩猩 去皮鸡腿即食 健身即食 健身鸡腿 健身餐美食 方便即食 80g*12袋,80.91,美食,饮食男女
100019751627,那街那巷统一乐山风味红油钵钵鸡550克/盒冷吃方便火锅(新老包装随机发货),24.9,美食,饮食男女
100010649629,顾大嫂 炸酱面拌面重庆小面酸辣粉小馄饨8桶组合装 方便面粉米线 零食速食夜宵,53.34,美食,饮食男女
100017477674,那街那巷统一广西柳州螺蛳粉340g*1盒 盒装米粉米线 网红特产方便速食煮面,9.9,美食,饮食男女
10022143666056,孙尚香熟食风干鸡腊香鸡肉轻盐即食湖北荆门特产美食腊味礼盒食品送礼品 510g铝箔装,80.0,美食,饮食男女
100028356113,比比赞（BIBIZAN）港式菠萝包黄油味整箱早餐小吃夹心零食休闲美食糕点心600g,19.9,美食,饮食男女
10033506863080,源西域 瀚舟纯骆驼奶片无添加办公室儿童老人零食干吃压缩驼奶片120克,168.0,美食,饮食男女
100009138708,那街那巷统一 那街那巷常德米粉牛肉汤粉 431克/盒（ 新老包装随机发货）,17.9,美食,饮食男女
10027889648477,倾城草原 内蒙古酱牛肉熟食即食卤牛肉牛腱子下酒菜健身代餐美食开袋即食 五香味+香辣味（各2包共2斤）,99.0,美食,饮食男女
100008235623,口水娃零食大礼包鱼豆腐豆干香肠素牛排零食礼包521g,29.9,美食,饮食男女
10335930897,肖三婆 香辣卤兔腿2只装网红零食小吃美食四川特产肉类另售兔头冷吃兔私房菜肉干肉脯,25.8,美食,饮食男女
38669922892,桂花鸭 南京特产盐水鸭1000g年货正宗江苏特产美食零食板鸭咸水鸭熟食【送礼袋】,58.35,美食,饮食男女
10048728371545,秦建国 铁棍山药香酥脆手工小麻花独立包装网红零食办公室解馋238g/盒 2盒装,19.8,美食,饮食男女
100043776029,孙尚香 熟食风干鸡腊香鸡肉轻盐即食湖北荆门特产美食腊味礼盒预制菜真空包装下酒菜食品送礼品 510g铝箔装,77.0,美食,饮食男女
4438331,三只松鼠休闲零食天津风味美食小吃小麻花黑糖味悟空麻花108g/袋,3.9,美食,饮食男女
100020515180,欧鲜生 蛋黄酥6枚装雪媚娘早餐面包整箱小零食品糕点休闲网红美食300g,8.32,美食,饮食男女
3636313,口水娃年货零食大礼包鱼豆腐豆干素牛排鱼肉每食量贩组合500g,21.78,美食,饮食男女
24200614277,老孙家陕西特产老孙家羊肉泡馍 中华老字号正宗泡馍清真食品西安美食 羊肉泡馍五连包,36.3,美食,饮食男女
1028876643,大瀛微辣鸭翅750g 卤鸭翅中 手撕大鸭翅翅中零食小包装卤味小吃鸡鸭,68.0,美食,饮食男女
10068121937928,【到店服务】爸爸糖 招牌红豆吐司 优品好红豆 软糯又香甜,19.9,美食,饮食男女
100038556052,飘零大叔特级迷你烤香肠60gx5包即食迷你小肉枣猪肉火腿肠网红熟食美食,23.8,美食,饮食男女
100018189745,来伊份 高蛋白肉脯 休闲零食特产靖江网红美食下午茶即食小吃100g/袋,12.9,美食,饮食男女
10045455677359,瑞幸咖啡【生椰拿铁】plus专享单品券-30天有效-直充【收货手机号】瑞幸账户-支持外卖&自提,32.0,美食,饮食男女
2200544,盼盼 铜锣烧 美食日式夹心面包糕点饼干休闲零食巧克力味240g,8.9,美食,饮食男女
10068482491512,源西域驼乳馕营养早餐奶制品零食骆驼奶新疆特产传统烤馕500g 纯手工驼乳馕,40.5,美食,饮食男女
3230143,盼盼 铜锣烧 日式风味美食夹心面包糕点饼干休闲零食红豆味 1000g/箱,31.22,美食,饮食男女
10061039045140,【luckin coffee 校园自由卡】会员月卡【开学季】-官方卡密兑换码绑定app-兑换期30天,15.1,美食,饮食男女
3902888,自然派 休闲零食 肉干肉脯 特产牛肉类美食小吃 蜜汁牛肉脯 75g,16.7,美食,饮食男女
10063571720239,瑞幸咖啡 生椰拿铁 单品券-30天有效-直充【收货手机号】瑞幸账户-支持外卖&自提,15.4,美食,饮食男女
10045456082629,瑞幸咖啡【丝绒拿铁】plus专享单品券-30天有效-直充【收货手机号】瑞幸账户-支持外卖&自提,32.0,美食,饮食男女
59968305801,【官方正版】舌尖上的中国 传统美食炮制方法全攻略 精装全彩珍藏版 抖音同款 风味小吃老字号 家常菜谱书籍,19.8,美食,饮食男女
41900185276,金恩凡提酥脆猪油粕猪肉油炸五花肉180g脂渣脆皮网红休闲零食美食猪肉脯猪油渣 炸五花原味180g,35.0,美食,饮食男女
10067604578664,丫眯乐鲜花饼云南特产手工抹茶玫瑰饼散装多口味情人节休闲零食传统糕点 五口味组合 30g*40枚,29.8,美食,饮食男女
100047944049,雨润德州脱骨扒鸡400g五香味 卤味烧鸡下酒菜特产传统美食开袋即食,22.14,美食,饮食男女
10054346031468,生椰系列3选1（生椰丝绒拿铁/陨石生椰拿铁/抹茶好喝椰）-30天有效-直充-支持外卖&自提,17.0,美食,饮食男女
10040965806640,骄子牧场 内蒙酱牛肉200g*5包即食牛肉健身代餐熟食卤肉美食高蛋白熟牛肉 五香味,108.47,美食,饮食男女
10068641300913,麦轩麦轩夏威夷莓果挞 多口味每日坚果饱腹健身营养代餐零食手信礼盒 夏威夷莓果挞【双口味】,138.0,美食,饮食男女
100012901808,百草味 韩式辣年糕160g 甜辣风味特色零食特产美食小吃,9.9,美食,饮食男女
44191030331,安徽特产黄山烧饼共60个梅干菜扣肉饼酥饼手工网红美食传统糕点小吃徽州零食徽味和 原味6包,29.8,美食,饮食男女
10058756217727,Luckin瑞幸咖啡23~35元咖啡钱包优惠充值兑换全国通用|咚咚消息自动秒发|链接充值 手机号充值 23元,13.99,美食,饮食男女
29553812330,海底捞 自热火锅方便速食麻辣嫩牛小火锅懒人食品方便简易美食435g*2盒,59.8,美食,饮食男女
10068775934936,J04烧仙草奶茶吨吨桶（1L） L杯,14.0,美食,饮食男女
100027279529,川老大 川香毛血旺585g 速食方便菜四川美食 全聚德旗下品牌,39.8,美食,饮食男女
10067884044547,【华莱士】到店服务 香辣鸡腿堡单人餐B 单人餐 消费券 电子券 代金券 汉堡套餐 薯条 炸鸡,17.9,美食,饮食男女
100019041818,老诚一锅羊蝎子火锅加热即食火锅北京特产网红美食原味浓香预制菜1200g/盒,68.0,美食,饮食男女
100051955965,蜂小吉鳕鱼片烤鱼片鱼干即食500g罐装海味孕妇零食大全各种美食解馋干货,65.8,美食,饮食男女
10059058565730,统一方便面 小浣熊 干脆面干吃面 经典美食 多口味整箱装 香蟹味10包+烤肉味10包+烤翅味10,29.71,美食,饮食男女
10027205648234,丫眯乐鲜花饼云南特产酥皮玫瑰饼点心零食早餐饼干蛋糕节日送礼 鲜花饼 30g *20枚,19.8,美食,饮食男女
10038420106209,菜师傅红烧肥肠猪大肠肉麻辣加热即食罐头肉方便菜下饭菜熟食即食食品 腊肥肠125g*4罐（纯肥肠）,117.0,美食,饮食男女
10067599403648,【华莱士】到店服务 爆款升级版2-3人餐 多人餐 消费券 电子券 代金券 汉堡套餐 薯条 炸鸡,32.9,美食,饮食男女
10058604580439,嗨果帮 俄罗斯风味牛筋肠俄罗斯香肠地道美食劲道下酒菜 300g*5根,99.0,美食,饮食男女
10054348219352,经典瑞纳冰4选1（抹茶\卡布\浮云\巧克力瑞纳冰）-30天有效-直充-支持外卖&自提,17.0,美食,饮食男女
10067598291288,【华莱士】到店服务 黑椒鸡块（5块）小食 消费券 电子券 代金券 方便速食,5.5,美食,饮食男女
10045409069435,瑞幸咖啡 29元饮品全国通用券/饮品抵扣券-30天有效-直充【收货手机号】瑞幸账户-支持外卖&自提,16.5,美食,饮食男女
10041109315555,菲尝豪迈 网红蟹黄锅巴蟹香肉松咸蛋黄糯米锅巴手工膨化怀旧休闲零食小吃独立包装整箱装 送礼年货 蟹黄锅巴1斤装（第2份9.9）,29.9,美食,饮食男女
10058918522502,统一方便面 小浣熊 干脆面干吃面 经典美食 多口味整箱装 香辣蟹味 38g*30包,29.7,美食,饮食男女
100034121511,十佳牛肉干五香味90g 独立包装天津老牌怀旧美食休闲零食肉干肉脯,24.4,美食,饮食男女
18170085410,汉中凉皮米皮380gX5袋 陕西特产面皮秦镇米皮擀面皮小吃 西安美食植圆 5份装（精装）,30.75,美食,饮食男女
7695323,潘祥记蜂蜜玫瑰鲜花饼360g礼盒装云南地方特产美食糕点,29.9,美食,饮食男女
10068776588254,J06桃桃幽兰奶绿 L杯,11.0,美食,饮食男女
10056270761421,梅林（MALING）清真红烧牛肉罐头即食下饭菜 户外野营方便应急食品代餐熟食速食 【原装整箱】150g*24罐,349.0,美食,饮食男女
100017144165,苏皇鸭酱板鸭450g/袋 酱鸭板鸭 美食熟食卤腊味特产清真食品年货,30.44,美食,饮食男女
10027095410823,蜜禾花生酥传统手工花生酥罐装老式糕点网红美食小吃特产散装休闲零食 精品罐装花生酥500g,19.73,美食,饮食男女
10034389101665,【蜜禾】传统手工老式糕点美食孕妇办公室休闲零食黑芝麻糖花生酥小吃特产 （花生酥+芝麻酥）各1斤*超值2斤装,38.65,美食,饮食男女
44191030333,安徽特产黄山烧饼共60个梅干菜扣肉饼酥饼手工网红美食传统糕点小吃徽州零食徽味和 原味3包+辣味3包,29.8,美食,饮食男女
10033811784780,友臣（YOUCHEN） 友臣椰蓉面包整箱营养美食点心小零食休闲食品早餐方便手撕面包1 椰蓉包450g(得椰蓉包450g)发2箱,29.75,美食,饮食男女
10064259939027,食在过瘾早餐面包整箱蛋糕类速食零食小吃休闲懒人美食品即食 【实惠6箱】虎皮蛋糕300g+抹茶蛋糕300g+鸡 400g,68.22,美食,饮食男女
10067870875823,【华莱士】香辣鸡排堡 单品 消费券 电子券 代金券 汉堡套餐 速食,6.9,美食,饮食男女
10037404161554,伊人蔬香辣小海虾干即食麻辣脆虾孕妇海鲜味熟食下酒菜零食小吃休闲食品 香辣海虾250g罐装,32.9,美食,饮食男女
100021262646,澳丰园 十盒传统糕点零食礼盒2460g 澳门风味手信特产 美食小吃年货送礼佳品 送长辈走亲戚企业团购定制,178.0,美食,饮食男女
10032145133016,恒臣珍（HENGCHENZHEN） 带鱼酥500g罐装香酥小鱼干即食海鲜海味各种美食孕妇小吃零食大全 香酥带鱼酥罐装250g,27.8,美食,饮食男女
10067744082506,邓城叶氏叶来猪蹄 河南特色美食酱卤猪蹄熟食 周口地方小吃 特产零食 五香猪蹄单包200克/袋,29.9,美食,饮食男女
10027527302602,里奈の零食零食大礼包情人节礼物鸭脖子网红小吃休闲食品肉类整箱休闲食品 拍1发3香辣2箱+微辣1箱共78包,47.3,美食,饮食男女
100005922481,宫御坊年货礼盒北京特产北京烤鸭礼盒送礼美食真空包装鸭肉食品,50.6,美食,饮食男女
10026564039469,四小哥陕西特产凉皮米皮380g 汉中面皮擀面皮方便食品特色美食小吃 优质380gX5袋,33.9,美食,饮食男女
100051520403,莫小小莫羊蝎子原汤火锅预制菜北京特产网红美食加热即食800g 微辣,43.9,美食,饮食男女
10032949866172,灞水源原味厚豆干无添加灞源豆腐干散装750g整箱代餐零食饱腹素食,35.9,美食,饮食男女
10057422465893,蜀阿姨 四川宜宾小黄粑竹叶糕宜宾特产糯米糕点早餐美食红糖富油黄粑 小黄粑36个【3袋】【红糖味】,28.1,美食,饮食男女
100037261775,卫龙风吃海带300g/盒/20包 送女朋友礼物 海带丝蔬菜下饭菜休闲小零食,16.9,美食,饮食男女
10052005496817,阿表哥云南特产菌子零食即食鸡枞菌牛肝菌松茸菌香菇干菌类菌菇 3口味混装500克（约25小袋）,26.8,美食,饮食男女
100021848336,老开元牛肉红汤绵阳米粉 四川特色美食 方便食品 速食细米线方便冲泡265g,15.8,美食,饮食男女
10027112397975,蜜禾黑芝麻酥传统手工黑芝麻糖酥罐装老式糕点散美食孕妇休闲小吃零食 精品芝麻酥罐装500g,22.69,美食,饮食男女
10033606317854,脆皮五花肉 烤肉 猪肉熟食即食脆皮烤肉特产舌尖美食正宗网红特色小吃下酒菜零食 五花肉200g+后腿肉200g+料,49.9,美食,饮食男女
10026606151566,八点半 酥脆猪油渣粕猪肉油炸五花肉脂渣脆皮美食猪油渣脆皮油渣香酥肉 猪油渣原味+烧烤+香辣【3袋装】,38.8,美食,饮食男女
15825407784,后草地儿童零食大礼包休闲组合装送女友生日礼物进口食品情人节团购福利 Kitty 粉色款,98.0,美食,饮食男女
29922710383,杨矮子 酱板鸭湖南特产辣酱鸭 正宗板鸭鸭肉类零食卤味美食小吃320g 香辣味,49.6,美食,饮食男女
10060498230277,阿表哥云南干米线米粉速食方便建水过桥米线干货螺蛳粉家庭商用批发 细米线500g*2把,15.8,美食,饮食男女
62106491939,老香斋椒盐袜底酥牛舌饼好吃休闲零食品老人小孩营养儿童小吃传统老式手工糕点上海特产网红特色非遗 传统手工制作500g,36.7,美食,饮食男女
10059914627043,美食熊（MscateBear） (8罐整箱)芝麻海苔夹心脆片儿童即食海苔休闲零食罐装办公室零食 混合装*8罐,36.8,美食,饮食男女
10039955552971,云乡人家 泡椒竹笋鲜嫩山椒笋尖小包装泡椒脆笋休闲零食散装 山椒笋尖24克X10袋,20.8,美食,饮食男女
10051920201110,令氏家外家小吃陕西特产搅团510g方便食品西安小吃凉拌热炒美食 令氏家外家搅团510g*1份,15.0,美食,饮食男女
